timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-02T19:26:14,codecarbon,0314af09-2ef2-4aaf-bad2-85fe0666b2b5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0453639599999888,3.088184220624e-08,6.807571959380878e-07,7.5,0.0,2.8777856826782227,9.424241458333426e-08,0,3.5737686373528227e-08,1.299801009568625e-07,United Kingdom,GBR,scotland,,,Linux-6.6.58-x86_64-with-glibc2.40,3.9.7,2.7.2,8,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,,,-2.9775,56.4597,7.674095153808594,machine,N,1.0
2024-11-02T19:26:30,codecarbon,997c5e63-7d11-4e00-b9c3-a043c585c7d1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0143946370000094,9.563432888193132e-09,6.643747173469447e-07,7.5,0.0,2.8777856826782227,2.954782708333899e-08,0,1.0704174853590468e-08,4.0252001936929466e-08,United Kingdom,GBR,scotland,,,Linux-6.6.58-x86_64-with-glibc2.40,3.9.7,2.7.2,8,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,,,-2.9775,56.4597,7.674095153808594,machine,N,1.0
2024-11-02T19:29:29,codecarbon,2cee89db-064c-4373-98a5-d2560dd936b6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,95.72257671300002,6.548501596530594e-05,6.8411254913923e-07,7.5,0.0,2.8777856826782227,0.0001993095877124,0,7.631350917037749e-05,0.0002756230968828,United Kingdom,GBR,scotland,,,Linux-6.6.58-x86_64-with-glibc2.40,3.9.7,2.7.2,8,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,,,-2.9775,56.4597,7.674095153808594,machine,N,1.0
2024-11-02T19:29:36,codecarbon,650cbe00-9999-4009-b4ad-a681e7e901ae,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0473844260000078,3.225543967839117e-08,6.807181684206929e-07,7.5,0.0,2.8777856826782227,9.841697916665262e-08,0,3.7344523589750976e-08,1.357615027564036e-07,United Kingdom,GBR,scotland,,,Linux-6.6.58-x86_64-with-glibc2.40,3.9.7,2.7.2,8,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,,,-2.9775,56.4597,7.674095153808594,machine,N,1.0
2024-11-02T19:32:27,codecarbon,92434c9f-e586-468a-8423-7f7e42399651,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0413470039999879,2.8062478162085608e-08,6.787064465926917e-07,7.5,0.0,2.8777856826782227,8.573242499991807e-08,0,3.238111629233709e-08,1.1811354129225518e-07,United Kingdom,GBR,scotland,,,Linux-6.6.58-x86_64-with-glibc2.40,3.9.7,2.7.2,8,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,,,-2.9775,56.4597,7.674095153808594,machine,N,1.0
2024-11-02T19:34:08,codecarbon,4fcddcbf-9702-4407-bd64-4c9d04c9a54e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,85.52036774499999,5.8526812953970514e-05,6.843611001356145e-07,7.5,0.0,2.8777856826782227,0.00017811092145624945,0,6.822545335054094e-05,0.00024633637480679036,United Kingdom,GBR,scotland,,,Linux-6.6.58-x86_64-with-glibc2.40,3.9.7,2.7.2,8,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,,,-2.9775,56.4597,7.674095153808594,machine,N,1.0
